unique_id,ds,cutoff,yhat,y
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:48:00,1.6548976,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:48:00,1.636694,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:48:00,1.6243701,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:48:00,1.6722794,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:48:00,1.6896344,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:48:00,1.7638948,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:48:00,1.7489512,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:48:00,1.7219409,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:48:00,1.73721,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:48:00,1.7733836,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:36:00,2026-05-11 22:48:00,1.7731909,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:39:00,2026-05-11 22:48:00,1.7723323,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:42:00,2026-05-11 22:48:00,1.7447313,1.78
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:45:00,2026-05-11 22:48:00,1.715331,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:48:00,2026-05-11 22:48:00,1.732559,1.67
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:54:00,2026-05-11 22:51:00,1.6774126,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:57:00,2026-05-11 22:51:00,1.6412704,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:51:00,1.5815289,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:51:00,1.592969,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:51:00,1.6405883,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:51:00,1.6730292,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:51:00,1.6525124,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:51:00,1.642573,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:51:00,1.6875371,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:51:00,1.7004315,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:51:00,1.7745656,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:51:00,1.7592765,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:51:00,1.7343237,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:51:00,1.7438177,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:36:00,2026-05-11 22:51:00,1.7734971,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:39:00,2026-05-11 22:51:00,1.7730865,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:42:00,2026-05-11 22:51:00,1.7690201,1.78
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:45:00,2026-05-11 22:51:00,1.7518353,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:48:00,2026-05-11 22:51:00,1.7245017,1.67
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:51:00,2026-05-11 22:51:00,1.7373247,1.65
NHITS_11KV_BHOSALENAGAR,2026-05-11 22:57:00,2026-05-11 22:54:00,1.6524487,1.73
