unique_id,ds,y,IR_A,IY_A,IB_A,VRY_kV,VYB_kV,VBR_kV,avg_current,current_imbalance_pct,avg_voltage,voltage_imbalance_pct,tod_sin,tod_cos,hour,minute,day_of_week,is_weekend
EP_FD03,2026-07-03 17:39:00,0.1525,7.18,7.98,8.44,10.988,10.763,10.787,7.866666666666667,8.728813559322044,10.845999999999998,1.309238428913897,-0.9958049275746617,-0.09150161866340308,17.0,39.0,4.0,0.0
EP_FD03,2026-07-03 17:42:00,0.244,7.6,7.85,8.4,10.834,10.747,10.806,7.95,5.6603773584905674,10.795666666666667,0.45079815975546533,-0.996917333733128,-0.07845909572784557,17.0,42.0,4.0,0.0
EP_FD03,2026-07-03 17:45:00,0.2544,10.45,11.85,12.35,10.894,10.777,10.792,11.549999999999999,9.523809523809522,10.821,0.6746141761389927,-0.9978589232386035,-0.06540312923014273,17.0,45.0,4.0,0.0
EP_FD03,2026-07-03 17:48:00,0.1949,10.25,11.85,12.03,10.928,10.802,10.809,11.376666666666667,9.90331087020217,10.846333333333334,0.7529426226989182,-0.9986295347545739,-0.052335956242943425,17.0,48.0,4.0,0.0
EP_FD03,2026-07-03 17:51:00,0.1684,6.16,6.51,7.98,10.933,10.781,10.791,6.883333333333333,15.932203389830523,10.834999999999999,0.9044762344254801,-0.9992290362407229,-0.03925981575906901,17.0,51.0,4.0,0.0
EP_FD03,2026-07-03 17:54:00,0.3341,8.99,9.92,10.69,10.901,10.797,10.799,9.866666666666667,8.885135135135137,10.832333333333333,0.6339046681232154,-0.9996573249755573,-0.02617694830787437,17.0,54.0,4.0,0.0
EP_FD03,2026-07-03 17:57:00,0.4033,9.3,9.89,10.47,10.836,10.783,10.83,9.886666666666668,5.93391773432233,10.816333333333333,0.3081759068076047,-0.999914327574007,-0.013089595571344698,17.0,57.0,4.0,0.0
EP_FD03,2026-07-03 18:00:00,0.4285,19.45,20.64,21.42,10.873,10.87,10.902,20.503333333333334,5.137376036416849,10.881666666666666,0.18685863072445993,-1.0,-1.8369701987210297e-16,18.0,0.0,4.0,0.0
EP_FD03,2026-07-03 18:03:00,0.3467,19.78,20.32,21.8,11.133,11.087,11.071,20.633333333333336,5.65428109854603,11.097,0.32441200324411634,-0.999914327574007,0.01308959557134433,18.0,3.0,4.0,0.0
EP_FD03,2026-07-03 18:06:00,0.37,17.2,17.84,17.85,11.133,11.134,11.129,17.63,2.439024390243901,11.132,0.02694933524973153,-0.9996573249755573,0.026176948307874003,18.0,6.0,4.0,0.0
EP_FD03,2026-07-03 18:09:00,0.4575,21.84,23.05,23.31,11.074,11.058,11.003,22.733333333333334,3.9296187683284503,11.045,0.3802625622453582,-0.9992290362407229,0.039259815759068645,18.0,9.0,4.0,0.0
EP_FD03,2026-07-03 18:12:00,0.4674,22.45,23.34,23.78,10.947,11.038,11.016,23.189999999999998,3.191030616645099,11.000333333333332,0.48483379291536133,-0.9986295347545739,0.05233595624294306,18.0,12.0,4.0,0.0
EP_FD03,2026-07-03 18:15:00,0.3612,20.0,21.66,17.63,11.158,10.976,10.97,19.763333333333332,10.794400404790014,11.034666666666666,1.1176897051715782,-0.9978589232386036,0.06540312923014237,18.0,15.0,4.0,0.0
EP_FD03,2026-07-03 18:18:00,0.4862,19.84,21.74,17.92,11.098,11.044,10.936,19.833333333333332,9.647058823529397,11.026000000000002,0.8162524941048578,-0.996917333733128,0.07845909572784521,18.0,18.0,4.0,0.0
EP_FD03,2026-07-03 18:21:00,0.4158,24.66,23.7,25.93,11.058,10.969,10.973,24.763333333333332,4.71126665769283,11.0,0.5272727272727257,-0.9958049275746617,0.09150161866340271,18.0,21.0,4.0,0.0
EP_FD03,2026-07-03 18:24:00,0.4131,22.01,22.13,22.8,10.989,10.906,10.998,22.313333333333333,2.1810576635793315,10.964333333333334,0.5320280910832114,-0.9945218953682734,0.10452846326765299,18.0,24.0,4.0,0.0
EP_FD03,2026-07-03 18:27:00,0.3267,22.21,22.23,23.06,11.041,10.978,10.969,22.5,2.488888888888883,10.996,0.40923972353583055,-0.9930684569549263,0.11753739745783724,18.0,27.0,4.0,0.0
EP_FD03,2026-07-03 18:30:00,0.3518,21.88,22.7,23.09,11.03,10.994,11.026,22.55666666666667,2.999852224028385,11.016666666666666,0.20574886535551543,-0.9914448613738105,0.13052619222005127,18.0,30.0,4.0,0.0
EP_FD03,2026-07-03 18:33:00,0.3992,18.48,17.81,18.42,10.99,10.883,11.093,18.236666666666668,2.3396088466459664,10.988666666666665,0.9615967966996252,-0.9896513868196702,0.14349262199117904,18.0,33.0,4.0,0.0
EP_FD03,2026-07-03 18:36:00,0.3992,18.29,18.41,18.51,11.032,10.886,11.018,18.403333333333336,0.6158304654954002,10.978666666666667,0.8440612096186665,-0.9876883405951378,0.15643446504023067,18.0,36.0,4.0,0.0
EP_FD03,2026-07-03 18:39:00,0.4977,18.4,18.29,19.67,11.04,10.893,11.074,18.786666666666665,4.701916252661479,11.002333333333333,0.9937286030235886,-0.9855560590580779,0.1693495038490236,18.0,39.0,4.0,0.0
EP_FD03,2026-07-03 18:42:00,0.4401,18.98,18.32,19.45,11.097,11.027,10.983,18.916666666666668,3.1541850220264362,11.035666666666666,0.5557737034464043,-0.9832549075639546,0.18223552549214742,18.0,42.0,4.0,0.0
EP_FD03,2026-07-03 18:45:00,0.4626,16.01,15.48,17.24,11.004,10.99,11.027,16.243333333333336,6.135850605376539,11.007,0.18170255292086468,-0.9807852804032304,0.1950903220161283,18.0,45.0,4.0,0.0
EP_FD03,2026-07-03 18:48:00,0.4693,16.23,15.81,17.55,11.059,11.039,11.035,16.53,6.170598911070777,11.044333333333332,0.1327981166812558,-0.9781476007338056,0.20791169081775943,18.0,48.0,4.0,0.0
EP_FD03,2026-07-03 18:51:00,0.4842,15.85,15.63,17.25,10.954,11.003,10.995,16.243333333333336,6.197414323825143,10.984,0.27312454479241954,-0.9753423205085127,0.22069743502150127,18.0,51.0,4.0,0.0
EP_FD03,2026-07-03 18:54:00,0.5556,15.43,16.07,17.3,11.058,10.959,11.028,16.266666666666666,6.352459016393453,11.015,0.5083976395823961,-0.9723699203976768,0.23344536385590478,18.0,54.0,4.0,0.0
EP_FD03,2026-07-03 18:57:00,0.3993,18.76,18.9,18.39,10.98,10.895,10.896,18.683333333333334,1.570026761819802,10.923666666666668,0.5156998565805093,-0.9692309097067545,0.2461532930289925,18.0,57.0,4.0,0.0
EP_FD03,2026-07-03 19:00:00,0.516,17.723333333333336,17.706666666666667,18.747500000000002,11.12,10.965,10.995,18.05916666666667,3.8115453832310413,11.026666666666666,0.8464328899637278,-0.9659258262890684,0.2588190451025203,19.0,0.0,4.0,0.0
EP_FD03,2026-07-03 19:03:00,0.463,16.686666666666667,16.513333333333332,19.105,11.139,10.968,11.021,17.435000000000002,9.578434184112407,11.042666666666667,0.8723738227481168,-0.9624552364536472,0.2714404498650747,19.0,3.0,4.0,0.0
EP_FD03,2026-07-03 19:06:00,0.5396,15.65,15.32,19.4625,11.083,10.967,10.989,16.81083333333333,15.773558717097117,11.013,0.6356124580041794,-0.9588197348681929,0.28401534470392314,19.0,6.0,4.0,0.0
EP_FD03,2026-07-03 19:09:00,0.5122,19.47,18.94,19.82,11.138,11.032,10.93,19.41,2.4214322514167894,11.033333333333333,0.948640483383686,-0.9550199444571867,0.2965415749755707,19.0,9.0,4.0,0.0
EP_FD03,2026-07-03 19:12:00,0.3782,20.18,19.01,19.43,10.927,11.014,10.99,19.54,3.2753326509723673,10.976999999999999,0.4554978591600523,-0.9510565162951536,0.30901699437494723,19.0,12.0,4.0,0.0
EP_FD03,2026-07-03 19:15:00,0.3564,19.99,18.82,19.71,10.997,11.011,10.951,19.506666666666668,3.52016404647984,10.986333333333334,0.32161169938408823,-0.9469301294951057,0.3214394653031615,19.0,15.0,4.0,0.0
EP_FD03,2026-07-03 19:18:00,0.369,19.05,19.1,20.18,11.053,10.99,10.986,19.443333333333335,3.7887879307388883,11.009666666666666,0.3935935087347614,-0.9426414910921784,0.3338068592337709,19.0,18.0,4.0,0.0
EP_FD03,2026-07-03 19:21:00,0.3633,19.59,19.3,19.79,10.991,11.011,11.032,19.56,1.329243353783221,11.011333333333333,0.18768541502694547,-0.9381913359224842,0.346117057077493,19.0,21.0,4.0,0.0
EP_FD03,2026-07-03 19:24:00,0.367,19.84,18.7,19.62,11.026,10.963,10.985,19.386666666666667,3.5419532324621774,10.991333333333332,0.3154000121307835,-0.9335804264972021,0.35836794954529955,19.0,24.0,4.0,0.0
EP_FD03,2026-07-03 19:27:00,0.3633,19.83,18.47,19.48,11.017,10.929,11.023,19.26,4.101765316718601,10.989666666666665,0.55203372865417,-0.9288095528719241,0.3705574375098364,19.0,27.0,4.0,0.0
EP_FD03,2026-07-03 19:30:00,0.3878,19.72,18.97,19.13,10.984,11.013,11.016,19.27333333333333,2.317537184365284,11.004333333333333,0.1847756944234088,-0.9238795325112866,0.38268343236509,19.0,30.0,4.0,0.0
EP_FD03,2026-07-03 19:33:00,0.2964,19.7,18.77,19.51,10.79,10.681,10.609,19.326666666666668,2.8803035529493015,10.693333333333333,0.9039900249376477,-0.9187912101488985,0.39474385638426673,19.0,33.0,4.0,0.0
EP_FD03,2026-07-03 19:36:00,0.3969,19.45,20.31,19.65,10.819,10.754,10.784,19.80333333333333,2.5584918363911857,10.785666666666666,0.3090521370955434,-0.9135454576426008,0.40673664307580054,19.0,36.0,4.0,0.0
EP_FD03,2026-07-03 19:39:00,0.5165,19.21,20.39,19.87,10.831,10.698,10.658,19.823333333333334,3.09399697326383,10.729,0.9506943797185229,-0.9081431738250815,0.4186597375374277,19.0,39.0,4.0,0.0
EP_FD03,2026-07-03 19:42:00,0.454,19.225,22.4,24.21,10.756,10.732,10.738,21.945000000000004,12.394622920938719,10.741999999999999,0.13032954757029533,-0.9025852843498607,0.4305110968082948,19.0,42.0,4.0,0.0
EP_FD03,2026-07-03 19:45:00,0.4072,19.240000000000002,28.8,21.89666666666667,10.823,10.697,10.731,23.31222222222222,23.540346027358094,10.750333333333332,0.6759480326191601,-0.8968727415326885,0.442288690219001,19.0,45.0,4.0,0.0
EP_FD03,2026-07-03 19:48:00,0.4333,19.255,28.38,19.583333333333332,10.769,10.712,10.719,22.406111111111112,26.6618730009174,10.733333333333334,0.3322981366459551,-0.891006524188368,0.45399049973954664,19.0,48.0,4.0,0.0
EP_FD03,2026-07-03 19:51:00,0.3911,19.27,17.91,17.27,10.824,10.661,10.784,18.150000000000002,6.17079889807161,10.756333333333332,0.8862995444544233,-0.8849876374630419,0.4656145203251113,19.0,51.0,4.0,0.0
EP_FD03,2026-07-03 19:54:00,0.4332,19.04,18.01,18.21,10.88,10.786,10.777,18.419999999999998,3.3659066232356194,10.814333333333332,0.607218814536283,-0.8788171126619658,0.4771587602596076,19.0,54.0,4.0,0.0
EP_FD03,2026-07-03 19:57:00,0.2881,16.02,15.26,15.92,10.92,10.901,10.861,15.733333333333334,3.0084745762711935,10.894,0.30291903800256537,-0.8724960070727975,0.4886212414969542,19.0,57.0,4.0,0.0
EP_FD03,2026-07-03 20:00:00,0.3218,16.48,15.53,15.09,10.973,10.895,11.023,15.699999999999998,4.9681528662420575,10.963666666666668,0.6263111489465404,-0.8660254037844386,0.5000000000000001,20.0,0.0,4.0,0.0
EP_FD03,2026-07-03 20:03:00,0.2277,15.23,14.05,14.88,11.078,10.992,11.003,14.72,4.551630434782608,11.024333333333333,0.4868019230187754,-0.8594064115014526,0.5112930860770523,20.0,3.0,4.0,0.0
EP_FD03,2026-07-03 20:06:00,0.2344,11.03,10.55,11.68,11.056,11.007,11.122,11.086666666666666,5.351773902585692,11.061666666666667,0.5454271508211462,-0.8526401643540921,0.522498564715949,20.0,6.0,4.0,0.0
EP_FD03,2026-07-03 20:09:00,0.2664,11.3,10.55,11.72,11.139,11.109,11.083,11.19,5.719392314566567,11.110333333333331,0.2580180612643001,-0.8457278217039735,0.533614515915611,20.0,9.0,4.0,0.0
EP_FD03,2026-07-03 20:12:00,0.3637,12.77,12.51,13.58,11.21,11.191,11.132,12.953333333333333,4.837879567678849,11.177666666666667,0.40855276891421055,-0.8386705679454243,0.5446390350150266,20.0,12.0,4.0,0.0
EP_FD03,2026-07-03 20:15:00,0.3235,14.04,13.02,13.71,11.097,11.041,11.1,13.589999999999998,4.194260485651204,11.079333333333333,0.34598953005595,-0.8314696123025455,0.5555702330196018,20.0,15.0,4.0,0.0
EP_FD03,2026-07-03 20:18:00,0.3405,13.68,13.2,13.48,11.091,11.018,11.043,13.453333333333333,1.8830525272547116,11.050666666666666,0.3649855212355172,-0.8241261886220158,0.5664062369248325,20.0,18.0,4.0,0.0
EP_FD03,2026-07-03 20:21:00,0.3003,14.32,13.3,13.82,11.113,10.96,11.074,13.813333333333333,3.7162162162162056,11.049,0.8055027604307959,-0.8166415551616786,0.5771451900372342,20.0,21.0,4.0,0.0
EP_FD03,2026-07-03 20:24:00,0.4288,15.69,17.15,16.84,11.09,11.036,11.066,16.56,5.2536231884057925,11.064,0.253073029645702,-0.8090169943749476,0.5877852522924729,20.0,24.0,4.0,0.0
EP_FD03,2026-07-03 20:27:00,0.3953,16.17,17.32,16.3,11.236,11.059,11.019,16.596666666666668,4.358304880498088,11.104666666666667,1.182685957855562,-0.8012538126910608,0.598324600570659,20.0,27.0,4.0,0.0
EP_FD03,2026-07-03 20:30:00,0.4212,21.39,18.32,21.68,11.092,11.071,11.112,20.463333333333335,10.474018569799645,11.091666666666667,0.1863260706235948,-0.7933533402912352,0.6087614290087205,20.0,30.0,4.0,0.0
EP_FD03,2026-07-03 20:33:00,0.4637,24.62,24.62,23.63,11.206,11.057,11.065,24.290000000000003,2.717167558666133,11.109333333333332,0.8701392222755723,-0.785316930880745,0.619093949309834,20.0,33.0,4.0,0.0
EP_FD03,2026-07-03 20:36:00,0.5117,24.14,25.08,23.88,11.206,11.133,11.112,24.366666666666664,2.927496580027366,11.150333333333334,0.49923769095093196,-0.7771459614569708,0.6293203910498375,20.0,36.0,4.0,0.0
EP_FD03,2026-07-03 20:39:00,0.4001,24.6,25.3,23.46,11.182,11.112,11.081,24.453333333333337,4.06215921483098,11.125,0.5123595505618012,-0.76884183207346,0.6394390019805842,20.0,39.0,4.0,0.0
EP_FD03,2026-07-03 20:42:00,0.4756,24.44,25.15,23.48,11.119,11.009,11.139,24.35666666666667,3.59928835363351,11.088999999999999,0.7214356569573298,-0.7604059656000314,0.6494480483301831,20.0,42.0,4.0,0.0
EP_FD03,2026-07-03 20:45:00,0.4668,24.02,24.93,23.68,11.258,11.098,11.122,24.209999999999997,2.9739776951672967,11.159333333333334,0.8841627337355696,-0.7518398074789772,0.6593458151000691,20.0,45.0,4.0,0.0
EP_FD03,2026-07-03 20:48:00,0.5334,24.76,24.85,23.27,11.206,11.103,11.134,24.293333333333333,4.212403951701427,11.147666666666666,0.5232784140178833,-0.743144825477394,0.6691306063588585,20.0,48.0,4.0,0.0
EP_FD03,2026-07-03 20:51:00,0.5359,24.09,24.0,24.09,11.234,11.123,11.108,24.060000000000002,0.2493765586035007,11.155000000000001,0.7082025997310519,-0.7343225094356858,0.6788007455329415,20.0,51.0,4.0,0.0
EP_FD03,2026-07-03 20:54:00,0.5925,24.04,25.19,23.29,11.269,11.082,11.056,24.173333333333336,4.205736348593487,11.135666666666665,1.197353847995941,-0.7253743710122885,0.688354575693753,20.0,54.0,4.0,0.0
EP_FD03,2026-07-03 20:57:00,0.4668,24.62,25.0,23.31,11.172,11.165,11.094,24.310000000000002,4.113533525298245,11.143666666666666,0.44569411623942123,-0.7163019434246545,0.69779045984168,20.0,57.0,4.0,0.0
EP_FD03,2026-07-03 21:00:00,0.411,23.9,25.08,23.64,11.16,11.078,11.218,24.206666666666667,3.6078215367667226,11.152000000000001,0.6635581061693114,-0.7071067811865477,0.7071067811865474,21.0,0.0,4.0,0.0
EP_FD03,2026-07-03 21:03:00,0.4126,24.58,24.84,23.55,11.208,11.194,11.218,24.323333333333334,3.1793887899136632,11.206666666666669,0.11302795954789947,-0.6977904598416802,0.7163019434246541,21.0,3.0,4.0,0.0
EP_FD03,2026-07-03 21:06:00,0.4657,24.77,24.85,23.1,11.178,11.206,11.16,24.24,4.702970297029691,11.181333333333333,0.22060577152396807,-0.6883545756937534,0.7253743710122882,21.0,6.0,4.0,0.0
EP_FD03,2026-07-03 21:09:00,0.4263,24.46,24.9,23.04,11.192,11.128,11.185,24.133333333333336,4.530386740331507,11.168333333333335,0.3611401283390657,-0.6788007455329418,0.7343225094356856,21.0,9.0,4.0,0.0
EP_FD03,2026-07-03 21:12:00,0.5078,23.6,22.39,25.02,11.173,11.151,11.118,23.67,5.703422053231929,11.147333333333334,0.26314215656958606,-0.6691306063588588,0.7431448254773937,21.0,12.0,4.0,0.0
EP_FD03,2026-07-03 21:15:00,0.4292,23.51,22.84,25.73,11.186,11.002,11.094,24.026666666666667,7.089345172031075,11.094000000000001,0.8292770867135435,-0.6593458151000694,0.7518398074789769,21.0,15.0,4.0,0.0
EP_FD03,2026-07-03 21:18:00,0.4663,26.73,26.4,27.55,11.239,11.092,11.116,26.89333333333333,2.441745166088262,11.149000000000001,0.8072472867521737,-0.6494480483301834,0.760405965600031,21.0,18.0,4.0,0.0
EP_FD03,2026-07-03 21:21:00,0.4745,25.54,25.33,25.64,11.179,11.099,11.025,25.50333333333333,0.6796497189909765,11.100999999999999,0.7026394018556994,-0.6394390019805846,0.7688418320734597,21.0,21.0,4.0,0.0
EP_FD03,2026-07-03 21:24:00,0.4153,25.42,25.44,25.58,11.238,11.098,11.109,25.48,0.39246467817895553,11.148333333333333,0.8043055763193253,-0.6293203910498378,0.7771459614569706,21.0,24.0,4.0,0.0
EP_FD03,2026-07-03 21:27:00,0.5321,22.52,21.31,24.19,11.216,11.176,11.11,22.673333333333332,6.689209056159965,11.167333333333332,0.5134021849441737,-0.6190939493098343,0.7853169308807446,21.0,27.0,4.0,0.0
EP_FD03,2026-07-03 21:30:00,0.4396,22.58,21.67,23.98,11.075,11.176,11.055,22.743333333333336,5.437490839806527,11.101999999999999,0.6665465681859272,-0.6087614290087209,0.7933533402912349,21.0,30.0,4.0,0.0
EP_FD03,2026-07-03 21:33:00,0.4147,21.06,19.93,20.35,11.174,11.125,11.073,20.446666666666665,2.9996739484838604,11.124,0.45846817691478026,-0.5983246005706593,0.8012538126910604,21.0,33.0,4.0,0.0
EP_FD03,2026-07-03 21:36:00,0.509,20.72,19.64,20.75,11.018,10.994,11.166,20.37,3.5837015218458537,11.059333333333333,0.9644945445777384,-0.5877852522924734,0.8090169943749473,21.0,36.0,4.0,0.0
EP_FD03,2026-07-03 21:39:00,0.4288,24.73,23.88,24.49,11.171,11.042,11.128,24.366666666666664,1.9972640218878166,11.113666666666667,0.6448516841126589,-0.5771451900372345,0.8166415551616784,21.0,39.0,4.0,0.0
EP_FD03,2026-07-03 21:42:00,0.3886,24.34,23.94,24.24,11.222,11.059,11.052,24.173333333333332,0.9652509652509546,11.110999999999999,0.999009990099907,-0.5664062369248329,0.8241261886220156,21.0,42.0,4.0,0.0
EP_FD03,2026-07-03 21:45:00,0.4609,17.32,17.73,18.6,11.192,11.066,11.067,17.883333333333333,4.007455731593673,11.108333333333334,0.7531882970742615,-0.5555702330196022,0.8314696123025452,21.0,45.0,4.0,0.0
EP_FD03,2026-07-03 21:48:00,0.3864,27.9,24.64,28.79,11.19,11.091,11.096,27.11,9.111029140538543,11.125666666666666,0.5782425023219625,-0.544639035015027,0.838670567945424,21.0,48.0,4.0,0.0
EP_FD03,2026-07-03 21:51:00,0.5338,20.97,24.57,22.97,11.112,10.99,11.058,22.836666666666662,8.173989198657118,11.053333333333333,0.5729794933654938,-0.5336145159156114,0.8457278217039733,21.0,51.0,4.0,0.0
EP_FD03,2026-07-03 21:54:00,0.5815,21.7,23.53,23.1,11.056,11.022,11.001,22.77666666666667,4.72705985657839,11.026333333333334,0.26905287342421735,-0.5224985647159495,0.8526401643540918,21.0,54.0,4.0,0.0
EP_FD03,2026-07-03 21:57:00,0.3602,20.65,19.72,22.44,11.245,11.019,10.958,20.936666666666667,7.180385288966726,11.074,1.5441574860032452,-0.5112930860770526,0.8594064115014524,21.0,57.0,4.0,0.0
EP_FD03,2026-07-03 22:00:00,0.5317,22.51,22.16,24.92,11.201,11.091,11.141,23.19666666666667,7.429228337404796,11.144333333333334,0.5084796458588817,-0.5000000000000004,0.8660254037844384,22.0,0.0,4.0,0.0
EP_FD03,2026-07-03 22:03:00,0.3795,22.47,21.95,24.89,11.153,11.063,11.128,23.103333333333335,7.733371807819932,11.114666666666666,0.4648512476007605,-0.4886212414969546,0.8724960070727973,22.0,3.0,4.0,0.0
EP_FD03,2026-07-03 22:06:00,0.3859,16.87,18.31,19.97,11.081,10.94,10.992,18.383333333333333,8.631006346328192,11.004333333333335,0.6966952412685709,-0.47715876025960796,0.8788171126619656,22.0,6.0,4.0,0.0
EP_FD03,2026-07-03 22:09:00,0.4619,16.56,18.43,19.05,11.103,10.991,11.015,18.013333333333332,8.068097705403405,11.036333333333333,0.604065359871936,-0.4656145203251117,0.8849876374630418,22.0,9.0,4.0,0.0
EP_FD03,2026-07-03 22:12:00,0.5021,31.93,33.86,30.81,11.107,10.986,10.951,32.199999999999996,5.155279503105602,11.014666666666665,0.8382762377436231,-0.45399049973954697,0.8910065241883678,22.0,12.0,4.0,0.0
EP_FD03,2026-07-03 22:15:00,0.4795,31.98,33.61,30.21,11.1,11.004,10.969,31.933333333333337,5.396659707724434,11.024333333333333,0.6863604753121891,-0.4422886902190014,0.8968727415326883,22.0,15.0,4.0,0.0
EP_FD03,2026-07-03 22:18:00,0.3748,24.46,23.96,23.14,11.086,10.987,11.022,23.853333333333335,2.9904974846282895,11.031666666666666,0.49252152893186896,-0.4305110968082952,0.9025852843498605,22.0,18.0,4.0,0.0
EP_FD03,2026-07-03 22:21:00,0.3242,23.91,24.28,23.32,11.102,10.993,10.992,23.836666666666662,2.167529016920692,11.029000000000002,0.6618913772780725,-0.4186597375374281,0.9081431738250813,22.0,21.0,4.0,0.0
EP_FD03,2026-07-03 22:24:00,0.3767,16.73,16.22,16.86,11.052,10.991,11.0,16.603333333333335,2.308773338687029,11.014333333333333,0.3419786339012788,-0.40673664307580093,0.9135454576426005,22.0,24.0,4.0,0.0
EP_FD03,2026-07-03 22:27:00,0.3893,22.55,22.21,21.31,11.025,10.973,10.975,22.023333333333337,3.2389889511124785,10.991,0.3093440087344254,-0.3947438563842671,0.9187912101488983,22.0,27.0,4.0,0.0
EP_FD03,2026-07-03 22:30:00,0.5614,22.85,22.43,21.04,11.098,10.981,10.974,22.106666666666666,4.8250904704463204,11.017666666666665,0.7291320001210383,-0.3826834323650904,0.9238795325112865,22.0,30.0,4.0,0.0
EP_FD03,2026-07-03 22:33:00,0.397,22.37,21.33,23.07,11.142,11.068,10.985,22.25666666666667,4.163546502920501,11.065,0.7230004518752831,-0.3705574375098368,0.928809552871924,22.0,33.0,4.0,0.0
EP_FD03,2026-07-03 22:36:00,0.3595,22.74,21.23,23.25,11.095,10.978,11.003,22.406666666666666,5.251413269860157,11.025333333333334,0.6318780989236897,-0.35836794954529994,0.9335804264972019,22.0,36.0,4.0,0.0
EP_FD03,2026-07-03 22:39:00,0.4134,24.49,24.53,23.57,11.191,11.083,11.001,24.19666666666667,2.5898884143821546,11.091666666666667,0.8955672426746861,-0.3461170570774934,0.9381913359224839,22.0,39.0,4.0,0.0
EP_FD03,2026-07-03 22:42:00,0.4297,22.72,23.86,24.48,11.099,11.012,11.033,23.686666666666667,4.081058260624832,11.048,0.4616220130340347,-0.3338068592337713,0.9426414910921783,22.0,42.0,4.0,0.0
EP_FD03,2026-07-03 22:45:00,0.4076,22.38,24.24,24.19,11.116,11.03,11.012,23.603333333333335,5.182883773478334,11.052666666666667,0.5730140539236315,-0.32143946530316186,0.9469301294951056,22.0,45.0,4.0,0.0
EP_FD03,2026-07-03 22:48:00,0.3269,18.4,18.07,17.84,11.127,11.008,11.012,18.103333333333335,1.63874056343213,11.049,0.7059462394786966,-0.3090169943749476,0.9510565162951535,22.0,48.0,4.0,0.0
EP_FD03,2026-07-03 22:51:00,0.2907,18.24,18.07,18.66,11.165,11.079,11.087,18.323333333333334,1.837365835910493,11.110333333333335,0.49203444241094646,-0.2965415749755711,0.9550199444571866,22.0,51.0,4.0,0.0
EP_FD03,2026-07-03 22:54:00,0.2122,16.0,16.63,17.86,11.242,11.108,11.137,16.83,6.120023767082598,11.162333333333335,0.7137097978319914,-0.28401534470392353,0.9588197348681927,22.0,54.0,4.0,0.0
EP_FD03,2026-07-03 22:57:00,0.2431,8.39,7.9,8.94,11.208,11.103,11.18,8.409999999999998,6.302021403091572,11.163666666666666,0.5434295780956037,-0.2714404498650751,0.9624552364536471,22.0,57.0,4.0,0.0
EP_FD03,2026-07-03 23:00:00,0.1803,8.31,8.12,9.02,11.244,11.08,11.072,8.483333333333333,6.326129666011793,11.132,1.0061085159899399,-0.2588190451025207,0.9659258262890683,23.0,0.0,4.0,0.0
EP_FD03,2026-07-03 23:03:00,0.1824,13.15,12.69,13.3,11.173,11.092,11.055,13.046666666666667,2.733776188042928,11.106666666666667,0.5972388955582174,-0.24615329302899291,0.9692309097067544,23.0,3.0,4.0,0.0
EP_FD03,2026-07-03 23:06:00,0.1934,7.66,12.41,13.44,11.257,11.08,11.121,11.17,31.423455684870188,11.152666666666667,0.9355012254169371,-0.2334453638559052,0.9723699203976767,23.0,6.0,4.0,0.0
EP_FD03,2026-07-03 23:09:00,0.2442,9.67,9.41,10.33,11.196,11.112,11.087,9.803333333333333,5.372322339340367,11.131666666666666,0.5779308279682629,-0.2206974350215017,0.9753423205085126,23.0,9.0,4.0,0.0
EP_FD03,2026-07-03 23:12:00,0.2643,9.92,9.46,10.15,11.202,11.108,11.1,9.843333333333334,3.8943447341686372,11.136666666666668,0.586650703382204,-0.20791169081775987,0.9781476007338056,23.0,12.0,4.0,0.0
EP_FD03,2026-07-03 23:15:00,0.3571,12.51,12.16,12.68,11.214,11.1,11.034,12.450000000000001,2.3293172690763124,11.116,0.8816120906801076,-0.19509032201612872,0.9807852804032303,23.0,15.0,4.0,0.0
EP_FD03,2026-07-03 23:18:00,0.2966,16.52,16.09,16.4,11.238,11.111,11.02,16.336666666666666,1.5098959396041594,11.123,1.0338937337049376,-0.18223552549214783,0.9832549075639545,23.0,18.0,4.0,0.0
EP_FD03,2026-07-03 23:21:00,0.257,16.64,15.9,15.86,11.206,11.089,11.063,16.133333333333333,3.1404958677686015,11.119333333333335,0.7794232268121369,-0.16934950384902406,0.9855560590580779,23.0,21.0,4.0,0.0
EP_FD03,2026-07-03 23:24:00,0.2919,18.13,17.83,17.8,11.179,11.22,11.075,17.919999999999998,1.1718750000000049,11.158000000000001,0.7438609069725932,-0.15643446504023112,0.9876883405951377,23.0,24.0,4.0,0.0
EP_FD03,2026-07-03 23:27:00,0.3055,17.94,17.63,17.9,11.329,11.107,11.18,17.823333333333334,1.0847204039648501,11.205333333333334,1.1036411232746324,-0.14349262199117946,0.9896513868196702,23.0,27.0,4.0,0.0
EP_FD03,2026-07-03 23:30:00,0.2521,13.86,13.04,13.61,11.312,11.185,11.183,13.503333333333332,3.4312515428289285,11.226666666666667,0.76009501187648,-0.13052619222005168,0.9914448613738104,23.0,30.0,4.0,0.0
EP_FD03,2026-07-03 23:33:00,0.329,14.11,13.76,13.91,11.315,11.242,11.151,13.926666666666668,1.3164193393968295,11.235999999999999,0.7564969740120958,-0.11753739745783766,0.9930684569549263,23.0,33.0,4.0,0.0
